Song Title,Artist,Spotify URI,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Tempo
Drop,MARK,5ruVKc6a9Gq2YxFeuiHPJu,0.0888,0.78,0.775,0,0.567,0.0608,0.657,106.982
Come for you,Osshun Gum,1AKR6nJPP378DWceE9gE07,0.441,0.637,0.63,0,0.096,0.0479,0.0382,119.958
Home,Jowonu,2dvkt8Uk0Ay3AhpPeJQu2G,0.313,0.77,0.833,0,0.0853,0.325,0.34,94.164
Better Man,YANGHONGWON,6JGYME6SPOqLU2FMiJf9aS,0.467,0.615,0.968,0,0.0924,0.363,0.282,94.35
Rhyme Travel (Prod. by Tiger JK),YANGHONGWON,72fdE1I8NgvqLsa8t7dyIz,0.0369,0.525,0.742,0,0.177,0.161,0.411,169.692
I'M GOOD,Jessi,6U120i6Fy8dNEALJDFRfYW,0.00243,0.841,0.611,0,0.117,0.0413,0.48,98
Bully,Mad Clown,5TlVfpy01JxNHMgQX9fVcn,0.457,0.812,0.602,0,0.113,0.28,0.268,100.062
Bunzi,GIRIBOY,27PK74O8rqROIvRKMhw0WW,0.119,0.837,0.721,0,0.0226,0.296,0.916,144.002
Naw Mean,Swings,6FSdA6MYfkqcGWHF5sXAAK,0.506,0.814,0.841,0,0.0868,0.311,0.525,108.01
Seoul Tour,DEEPFLOW,10K31jcaUG0BQVWOLs97SD,0.208,0.555,0.886,0,0.129,0.316,0.736,94.994
Authentic,YDG,6W43QTOUq719HhCu00jACp,0.177,0.82,0.975,0,0.216,0.316,0.438,94.065
외톨이,Outsider,33ZvABHS83cF1LCupoJTKQ,0.318,0.726,0.918,0.000118,0.407,0.0906,0.547,124.96
Fly,Epik High,0AUOSdTLIjXrjFVLpoYn3p,0.0568,0.705,0.958,0,0.126,0.0573,0.91,128.04
Black Happiness,Yoon Mirae,3gpwEXhh8o08MWQukS9bVz,0.152,0.625,0.622,0,0.37,0.102,0.476,91.073
난 널 원해,Drunken Tiger,5LuiS6pmJ9VoIFPnxPNYxK,0.0544,0.496,0.966,2.50E-06,0.409,0.264,0.461,174.13
마이동풍,BAECHIGI,59SvswsfxIXboMr9cjfn1y,0.165,0.869,0.842,0,0.0573,0.119,0.96,108.032
"A Real Lady (feat. Beenzino, GRAY, Zion.T)",Swings,0XUkedMnKr7SNDJlDPHviO,0.321,0.726,0.877,0,0.342,0.365,0.895,92.97
한번뿐인 인생 One Life to Live,The Quiett,2MvehWGMkCeHZclsQo9kCJ,0.0171,0.74,0.825,1.02E-05,0.0712,0.188,0.761,99.1
Paris (feat. Jisun),Epik High,1CjVSDqhTehDvMeKjSIWGm,0.0329,0.695,0.979,0,0.302,0.0509,0.96,155.072
피에로의 눈물 (feat. Moowoong),Outsider,2ItTuAhdxuZvGBO3k7yvT8,0.191,0.881,0.91,0,0.187,0.209,0.519,101.952
Good Life,Drunken Tiger,3ttJRHDJ9zuG9uU4qrE2VJ,0.237,0.762,0.885,0.000413,0.19,0.14,0.509,97.988
No. 3 (feat. Sol' Flower),BAECHIGI,0ld6OTonElmaIg1PLfbxZD,0.00488,0.628,0.968,0,0.171,0.0524,0.929,128.049
BAAAM (Feat. Muzie of UV),Dynamicduo,1Zhu3hBdD87txCgJvj3jrU,0.0443,0.61,0.8,0,0.0405,0.212,0.682,99.193
Feel so good,Gaeko,0Xz8GGkDorpyPfeJmzjZHw,0.012,0.73,0.912,0,0.281,0.322,0.829,126.948
Don Quixote (feat. Realslow),P-Type,24uC71pCSITEAy3bUO8nP0,0.166,0.769,0.651,0,0.236,0.179,0.863,91.004
평화의 날,Epik High,0JccxO232uQwz6Rl7TIjNQ,0.0363,0.777,0.921,0.000667,0.156,0.0613,0.942,125.03
Bulldozer,Swings,1rsiw9PsbKWSb1O2QGXMHy,0.0829,0.663,0.912,0,0.128,0.326,0.717,149.202
Run,YDG,7a34Q612JcJIiuBoDvMX8W,0.549,0.819,0.724,1.06E-05,0.041,0.134,0.909,98.029
즐거운 생활,45RPM,1497gstQL5iceFZJ5vb2ti,0.117,0.885,0.785,0.0149,0.0751,0.0567,0.91,100.483
반갑습니다 (feat. AG Sung Eun),BAECHIGI,2RVjDCmtwaBf8RBq9kQGY8,0.00581,0.841,0.653,0,0.128,0.079,0.802,116.995
너희가 힙합을 아느냐?,Drunken Tiger,2jsrFWgixfjCPU7oJVc3Xe,0.0545,0.799,0.809,0,0.193,0.0559,0.375,101.984
Three Dopeboyz (Feat. Zion.T),Dynamicduo,74Q5gW006ZD5iIaVYB1EhO,0.078,0.678,0.757,0,0.311,0.257,0.631,101.313
남자이야기,Honey Family,66YxX3sVudr6SvgiUAUJgr,0.0356,0.618,0.931,3.25E-06,0.22,0.106,0.609,91.988
Let It Rain (feat. 김종완),Epik High,3bG8MFdLEqTXFtUkr1UrXW,0.0842,0.734,0.834,0,0.311,0.101,0.795,97.997
Take The Q Train Remix (feat. P-Type),The Quiett,0jwn6R68MwfFOLProG5oUt,0.184,0.757,0.86,0.176,0.0845,0.11,0.72,95.011
"불한당가 (with 나찰, 피타입 & MC 메타)",NUCK,7a733QhzAN4jdckPKCbD82,0.167,0.689,0.916,0,0.0421,0.343,0.658,87.995
가면 무도회 The Masquerade,Fana,2Hi8362chY7CZhyjX15ELG,0.327,0.612,0.64,4.32E-05,0.224,0.486,0.506,91.85
우리 같이해요,Honey Family,5sj2hMW51QPNjJ8HiER4bU,0.225,0.689,0.83,0,0.12,0.0664,0.83,97.609
남자기 때문에,Drunken Tiger,77tm4bsQ9boEXrlIOtI4eC,0.0507,0.909,0.838,0,0.184,0.271,0.518,92.967
Chool Check (Feat. Naul For Brown Eyed Soul),Dynamicduo,4ZF6Qks7QaEr0lxaLoCxQP,0.177,0.741,0.932,0,0.062,0.239,0.562,115.058
My Style,ZoPD,40UsCnzkWu5B958U7BCNJR,0.0868,0.758,0.797,0,0.153,0.0382,0.751,97.003
Baby Don'T Cry,MC Sniper,0Fpjb7QcpOQldTpPbVdadK,0.0233,0.727,0.88,0,0.0618,0.154,0.731,91.977
훔쳐 Rob It (feat. Double K),Dok2,5UaGldAL222nOHnIS78vfO,0.152,0.704,0.969,0,0.343,0.334,0.877,75.019
Hip Hop Down Hip Hop,P-Type,4UxGXrg786NrU98akD9ZxE,0.0108,0.803,0.868,0,0.19,0.279,0.835,90.009
Watch Ya Self,Epik High,7GA9RRaJrIvmT48a376CHo,0.101,0.726,0.933,0,0.0548,0.249,0.885,93.995
"소외된 모두, 왼발을 한 보 앞으로!",Drunken Tiger,6J2PdRIJ7B5PI9vTjjrVFQ,0.00242,0.705,0.932,0.000298,0.331,0.186,0.482,101.022
Black Diamond,Yoon Mirae,6ilrRtcSp8IIW48ZPnwDqr,0.0552,0.498,0.909,0,0.151,0.258,0.608,76.814
Favorite (feat. Dynamicduo),Verbal Jint,0yxUK59a4jBkmwVVJyW6c7,0.0476,0.85,0.525,0,0.224,0.166,0.582,110.006
나는나뻐,YDG,42S1lt5LXC4HJKXgDyxcuB,0.273,0.539,0.75,0.00176,0.144,0.295,0.388,170.984
Neva Lose (feat. 237),Joosuc,2I0IPGSGsjQwXj2D9iGhxw,0.0347,0.949,0.711,0,0.352,0.213,0.8,106.005
옛 이야기,Garion,3yQ2vYKJTVjbghlnHo4S1d,0.245,0.86,0.865,0.224,0.0642,0.0543,0.907,94.01
젊은이의 양지 (feat. MC Sniper),BAECHIGI,1Gg9JEerKSgFy9p5tV642n,0.147,0.691,0.792,0,0.0924,0.27,0.802,88.053
"Airplane Music (feat. Basick, Rimi, Beenzino, Fana & San E)",The Quiett,1guzCQNxneBHT42xGzJj19,0.217,0.799,0.814,0,0.356,0.273,0.7,127.276
It’s Me (feat. Epik High & MYK),Dok2,3zM41c5Tkxh0vVJnJDEPts,0.00412,0.449,0.956,0,0.275,0.318,0.415,84.901
너가 날 떠나면 안되는 이유,ILLSON,4qeHcnmSFGSsj3zYfHeaS1,0.157,0.808,0.572,0,0.0754,0.15,0.455,87.991
"내리막 (feat. Tablo, Mithra Jin)",Verbal Jint,5TdSTn8VjEHE611v4Uhw3o,0.221,0.766,0.569,0,0.0962,0.227,0.893,80.392
One Nation,L.E.O.,0SwKwiD9RGhgBBLQ0kLCBC,0.0146,0.716,0.861,0,0.202,0.0412,0.948,140.04
탄띠,YDG,4BVPrwyyitNd21QQA6jTZT,0.0428,0.51,0.808,0,0.198,0.342,0.754,160.098
"진흙 속에서 피는 꽃 (feat. Kebee, MC Meta)",Soul Company,5WLb1qH7UsgqYITkNzBaiF,0.193,0.661,0.762,0.000103,0.324,0.198,0.809,94.053
Hiphop Music (feat. Lim Jeong Hee),Joosuc,15x7ZH3FVq146zBXEiS13P,0.1,0.753,0.944,0,0.0781,0.16,0.862,106
뛰어가 Run (feat. Tiger JK & Jinbo),The Quiett,7mQgW2TCcLEiJvKmnSKCjH,0.145,0.719,0.887,0,0.327,0.223,0.776,95.939
뿌리깊은 나무,Garion,2s65pwHpdE4qURvCTAKNj1,0.0114,0.846,0.725,0.0277,0.101,0.255,0.723,91.01
랩교 1막,Honey Family,3oilxllyhejb13l0uo6HAp,0.104,0.793,0.9,0,0.561,0.247,0.453,94.869
Overclass - 2021 Remaster,Verbal Jint,4s39gBYJ7Zz8x97VPMaSWL,0.215,0.932,0.837,0,0.0603,0.25,0.963,97.956
Solo To The Top 2 (feat. Kim Bum Soo),Joosuc,571Mbe40o9w04hbGRRVZdz,0.0276,0.81,0.857,0,0.0485,0.139,0.716,105.004
거울 - New Version,YDG,067JwMslZJtxRP7NdriuM5,0.577,0.715,0.833,1.99E-06,0.122,0.285,0.649,88.054
눈을 뜨면,ILLSON,5KjsLl2CzFgMojgjlDYGC6,0.0691,0.689,0.873,0,0.464,0.25,0.787,102.178
You Don’t Know,Dok2,2uXFpDJqHr1fgaHmYIoozA,0.0268,0.465,0.935,0,0.0732,0.345,0.676,100.172
Spell My Name Right - Original Version,yankie,6TQyRDsOS92C9SvoRYlCkq,0.00727,0.765,0.921,0,0.308,0.285,0.577,140.031
Handalas,Leo Kekoa,0VGwwzutmfWbxQfRqQnbme,0.00825,0.638,0.938,0,0.304,0.0742,0.745,103.022
아에이오우 어 ?!,Soul Company,2TU1lpHBd1C0DvvSsdVdiI,0.397,0.823,0.883,0,0.114,0.207,0.783,95.976
선문답,YDG,5I4uO1Ff81E0ltkPbQl5Uw,0.366,0.745,0.871,3.20E-06,0.678,0.395,0.83,92.165
희귀종 (feat. YDG),Verbal Jint,4K9utewCqeRnV2Q64Daflb,0.161,0.791,0.819,0,0.132,0.317,0.441,133.879
4 Life (feat. YURI),Joosuc,5BfZj4ajLxQstbAtBCmGW2,0.284,0.872,0.791,3.21E-06,0.105,0.0914,0.442,99.991
Interlude (feat. Mad Clown),The Quiett,7pLOLSicKZhYp0OFXX1aiN,0.129,0.747,0.683,8.59E-05,0.206,0.211,0.884,90.137
회상,Garion,13NieYoXXcIUaQgXdkldej,0.231,0.884,0.809,2.16E-06,0.101,0.085,0.829,104.028
"Hip Hop For Respect (feat. Verbal Jint, Gaknakunae, TBNY, BILL STAX, Simon Dominic, Garion, Dok2, Sean2Slow, MC Sungchun)",Infinite Flow (I.F),4arB8dvHCT1jlEPfYrAU2N,0.388,0.642,0.958,0,0.32,0.259,0.796,96.74
Strike The Gold (feat. The Quiett),Soul Company,1rNfanETuJbKQhVpZtV8V5,0.076,0.618,0.902,1.49E-05,0.107,0.401,0.688,95.115
Feeling You,Kebee,6RCgCE0UuHV3FaLwE3DSwa,0.289,0.77,0.691,0,0.118,0.221,0.696,98.009
Giant,BAECHIGI,7553bLdYfafxdS7Lzx9Alf,0.0675,0.765,0.63,0,0.329,0.412,0.801,101.28
Classic,Verbal Jint,2jjLNku7WN4Mn4RY19QVrb,0.0286,0.883,0.81,0,0.0731,0.277,0.776,93.968
Don Quixote (feat. Simo) - 2006 Remix,P-Type,6IfXJ02yWNUJhR9OjE12XG,0.0195,0.552,0.821,0,0.383,0.305,0.746,88.152
죽음의 예술 (feat. MC META),MC Sniper,30JGnjLogyEBhcn3AlgQZV,0.116,0.661,0.979,0,0.155,0.28,0.499,85.972
언더그라운드,Garion,5DMjrMLMtjy4q3S1mjoyeR,0.00537,0.705,0.94,0.298,0.0922,0.178,0.717,92.066
Brutal Treatment (Part. 1) [feat. Kebee & The Quiett],Fana,4HJZszQCz2viSCi0qlHSIR,0.13,0.745,0.677,0,0.351,0.312,0.887,90.83
Nu Skool,ILLSON,330s3OIUha9yPqm8WPsDOG,0.0344,0.722,0.86,0,0.0419,0.225,0.806,97.556
Lastman Standing,Joosuc,46P9ESmF3WAGEpllZFAWbd,0.083,0.795,0.915,1.25E-06,0.0618,0.256,0.758,94.038
"Alchemy (feat. Kebee, Paloalto)",Infinite Flow (I.F),7mB6gNS7nALqjiMHlGDUVC,0.104,0.661,0.973,0,0.106,0.266,0.65,91.03
Twisted Words,Kebee,14qjYcNnyyK0hbBpRZdS5W,0.26,0.625,0.927,0,0.316,0.327,0.796,95.211
Dreamer,45RPM,3UkVMgfOi815K5da9exWM3,0.573,0.703,0.763,0.000142,0.0442,0.166,0.682,93.971
아에이오우 어 ?! Pt.2,Soul Company,0Xp0DHasuTlxYUntHoJJ2r,0.149,0.782,0.942,0,0.0651,0.35,0.64,105.303
인생 뭐 있어? (feat. 양동근),Leo Kekoa,3NkbTBpGNKQSFLpHu1q9vd,0.462,0.736,0.741,0,0.389,0.109,0.391,89.207
생긴대로 놀아 (feat. Juvie Train & Koonta),DEEPFLOW,2sFF5YXdrsC39zLEERtmjV,0.0133,0.446,0.814,0,0.344,0.278,0.369,108.589
P-TYPE the Big Cat,P-Type,3jBWh7Cb5KcZyEpKGyYZ0z,0.0418,0.86,0.887,0,0.115,0.185,0.914,94.994
CHO,MP Hip Hop,5CmKZpxzC8xaFLzXFZUDUY,0.55,0.678,0.917,4.65E-06,0.407,0.309,0.794,172.071
One Way,Kebee,0o8oqMHJ1YLMk0bqQvCxoX,0.264,0.653,0.939,0,0.211,0.227,0.855,90.003
Again,Onesun,1ZQK8wTvRhyL1vEe19j4Dp,0.0607,0.939,0.837,0.00148,0.103,0.0693,0.881,99.006
Underground,Garion,2MZLnU6nsGjB9qemy0SIZB,0.36,0.841,0.957,0.0993,0.0565,0.113,0.769,92.031
So U Wanna Be Hardcore (feat. MC META),P-Type,65nWhpQj9M7S5flk4hhS6I,0.0182,0.753,0.734,0,0.262,0.0953,0.477,89.01
Superstar (feat. Celma),Soul Company,7yAGggmGxkcSr37n8kn2XA,0.121,0.752,0.89,0,0.202,0.206,0.918,120.49
이 구역에 미친놈은 나야 (feat. Geegooin & New Champ),DEEPFLOW,3diybLrU4zkdF4Ka1ICrEa,0.0789,0.591,0.931,0,0.151,0.276,0.648,91.889
"한길을 걸어가라 (with 피타입, 라임어택, 마이노스, 대팔, 나찰, 넋업샨, MC 메타, Wimpy & Sean2slow) - Remix Version",Optical Eyez XL,4orjqC4JPPjNFy1oVnArEP,0.0534,0.601,0.8,0,0.253,0.275,0.834,89.781
But I Go,ILLSON,3aLFsHsklwOV1yatI8Z9ZQ,0.00316,0.809,0.81,0,0.2,0.319,0.636,164.899
박교주 전성시대,Honey Family,471yf20erR95AOOzVeGcZU,0.866,0.63,0.0606,0,0.388,0.902,0.37,87.586
Dice,MP Hip Hop,5aHQ4PvKTjs5thoKbGGium,0.12,0.88,0.929,0.00484,0.0455,0.237,0.843,93.045
Little Thug Kid,Onesun,1AnuoG3yUsCJWRTmsHz9Fh,0.397,0.731,0.732,0,0.0845,0.265,0.616,200.032
마부,Kebee,7fQmpoHQ4aVyx5wtWyOmSo,0.399,0.819,0.853,0,0.032,0.281,0.956,93.076
"B.L.K. (feat. New Champ, Wutan, Carry Diamond, CeeJay, Swings, Okasian, Rocky L & Vasco) [Bonus Track]",DEEPFLOW,5Aa65H6ueFTucHVZcSV4Bf,0.144,0.57,0.679,0,0.361,0.339,0.793,78.954
똑바로 걸어가 (feat. Redroc & 도끼),Leo Kekoa,6LY8SLZE6WahwaAluvocrb,0.00381,0.706,0.836,0,0.0925,0.278,0.539,100.066
illa illa,B.I,02UxgpMd5uzA9h39tN7v3x,0.0926,0.74,0.625,0,0.0762,0.0807,0.469,101.003
Just Like This (Feat. george),Loco,3ptp3j48p6tPwGEJUCbSu0,0.709,0.703,0.648,0,0.164,0.0312,0.693,137.134
wish,CHANGMO,2iGE15tDX1YR1uegNyxaB3,0.597,0.599,0.488,0,0.316,0.2,0.278,129.845
Still (Feat. Crush),Loco,0UsIsMukG8WAV0CVorWOTb,0.052,0.716,0.746,0,0.0938,0.0399,0.371,134.055
"Time limit (Feat. Leellamarz, Loco)",TOIL,1jQg7ImfH2OVpp9lu9mOj0,0.566,0.677,0.479,0,0.118,0.0398,0.443,109.888
Comfortable,Simon Dominic,2lEzKOtt7q64jQZ5meZsY8,0.379,0.714,0.658,0,0.0964,0.131,0.609,82.023
FRIENDS,lIlBOI,1Y8tCOCqwav6RBvfNjYphx,0.419,0.763,0.442,0,0.046,0.112,0.814,82.138
Re-Birth,B.I,48KTWbSSxOh07mbYtitG2x,0.785,0.639,0.343,0,0.0552,0.0366,0.412,93.94
Never Ending Story (Feat. Dynamicduo),Leellamarz,2kIvvkzrcrFqVdPGSHtKYO,0.385,0.709,0.565,0,0.107,0.103,0.705,79.956
If I Die Tomorrow,Beenzino,0XAjKGJBKFVfiG3XvGwIcH,0.346,0.549,0.669,2.45E-06,0.0941,0.0811,0.366,86.915
"아마두 (feat. 우원재, 김효은, 넉살 & 허클베리피)",YUMDDA,7z4TxEA4mXG1ChgxXp7Mj3,0.179,0.782,0.592,0,0.0822,0.381,0.581,149.694
23 (Feat. SAM KIM),punchnello,4g98uQ39ekHcOAu6gWQnpK,0.672,0.679,0.733,0,0.22,0.376,0.773,84.911
Future Boy,Juju B. Goode,2kbMfNEAfPuKwinUIj5opm,0.515,0.684,0.328,0.764,0.11,0.0407,0.414,85.026
FLOWER (Prod. by AVIN),HAON,0nUo9akDwQ5lHUZRjnlFE5,0.264,0.895,0.804,0,0.171,0.0983,0.725,142.023
Champagne,Epik High,7mxRhBvxm7zjMzSsO24kIq,0.5,0.807,0.781,0,0.0861,0.152,0.933,89.964
Lonely Night (feat.GAEKO),GARY,7ftv3uigGigYVND065syjM,0.171,0.559,0.743,0,0.101,0.0695,0.505,149.63
Home Sh*t Home (Feat. JINBO),Simon Dominic,2pdIj0UkQBu0eB0BMIoJcT,0.808,0.723,0.789,0,0.103,0.22,0.811,90.029
Sleepless (feat. Heize),PSY,3JsiJGVbCJM7cIb1YnlG96,0.797,0.846,0.41,0,0.0808,0.0744,0.632,109.894
Pat Pat,MINO,6lejhkABV4Hns2v1ZJjPwJ,0.0344,0.848,0.81,0,0.335,0.19,0.82,130.04
I Hated Myself (Tablo's Word),Epik High,0I7O7S20w94zngDmDQolW1,0.748,0.8,0.441,1.03E-06,0.381,0.0478,0.247,108.623
X (Butterfly),Wonstein,0igz9eQ1yNnb8RG8gkuSOS,0.501,0.816,0.51,0,0.119,0.248,0.842,92.136
poison,Primary,3BSuec8O8wWWUo82kaCw5T,0.427,0.637,0.734,0,0.18,0.378,0.884,81.972
Til I Die,pH-1,0hAkJkaTMKEK5KEKAm0719,0.386,0.716,0.626,0,0.273,0.0747,0.694,80.062
Writer's Block,E SENS,1QJwFcDBwo6BdBEjEh8IXd,0.0943,0.771,0.836,9.26E-06,0.174,0.249,0.56,95.018
Stay Cool,Simon Dominic,2PTI0f4zBER1Rp87QnfrdS,0.139,0.771,0.611,0,0.0414,0.0789,0.678,93.023
HELLP,RYNO,2D3rC3VmUhf3fVZeRbAwcC,0.515,0.818,0.652,0,0.0851,0.347,0.769,75.037
Habit,I.M,1RQqbSlookHZBgm5Cf3Sg4,0.52,0.527,0.598,0.00737,0.146,0.154,0.569,94.89
Let's Not Love Each Other,GIRIBOY,6MPAgclYe1F9LSYXxOuoBC,0.529,0.68,0.528,0,0.184,0.0928,0.274,134.014
City Life,GroovyRoom,3yp1VIzV5AjvvzzrgJ18SM,0.53,0.789,0.63,0,0.286,0.0533,0.48,96.055
Nike Shoes,Beenzino,4qkLMfY5sczhls5VDdsrT1,0.243,0.703,0.664,0,0.157,0.239,0.752,92.98
"Where It All Started Remix (Feat. Verbal Jint, Beenzino)",BIG Naughty,6baSXVPXg8OUoXnRt2tGrp,0.353,0.777,0.572,0,0.0978,0.528,0.893,89.678
Leica (Feat. KIM SAWOL),Epik High,2gatbbWP4sb3ASVCQH2nPN,0.6,0.939,0.466,0.000163,0.117,0.0535,0.769,124.995
merlot,nafla,1YXYleLFyTRQMMitfL2mdL,0.359,0.666,0.747,0.0016,0.64,0.059,0.806,95.986
Paris,CRUCiAL STAR,6F3K0PkrZhRCu59PSGnuRH,0.721,0.724,0.491,0.00114,0.104,0.159,0.899,93.053
"Black Swan (Feat. Leellamarz, DON MALIK)",Gist,0rG31ihx1Jurb7hzc6ixc0,0.274,0.667,0.617,0,0.231,0.195,0.921,86.049
"Dali, Van, Picasso",Beenzino,1qF1S4e4WBw6nG1mglWfEH,0.354,0.5,0.559,0,0.0906,0.448,0.278,175.702
Party Forever,Simon Dominic,0kGnxJUOZgCemWBfpgVe6H,0.279,0.731,0.605,0,0.222,0.403,0.598,87.717
BASS,Khakii,19QvAYMXYN4iQMlzer1JEC,0.312,0.871,0.632,0,0.256,0.331,0.759,83.084
Too Far,Primary,7q6ybjHEBBWwOTm7Y2xUCh,0.503,0.473,0.772,0,0.0973,0.28,0.495,80.522
When it rains (Feat. sogumm) (Prod. BOYCOLD),Leellamarz,5dhIalMumQFewgozEupkPi,0.339,0.589,0.465,1.85E-06,0.398,0.0302,0.234,140.801
a fence,Woo,3NGqVukEbiECo3YgZYzp36,0.729,0.794,0.547,2.67E-05,0.374,0.0633,0.729,85.007
Tourist,CRUCiAL STAR,1dGEfJrH7z8upU8llXR8wn,0.64,0.859,0.691,8.01E-05,0.0947,0.207,0.494,104.01
Gyeongsan-si,Kim Seungmin,2Vjwz8mExrUU2A2YV5DvI7,0.243,0.718,0.573,0,0.0395,0.125,0.706,79.975
ice coffee,nafla,0NXN8CNyQOQvZuSuFP75IB,0.579,0.796,0.802,0,0.0937,0.0648,0.541,94.978
In The Morning (Feat. Bryn),YANGHONGWON,3LqM4Ly49qhBej4C6AoiYo,0.15,0.901,0.801,0,0.0853,0.285,0.507,105.006
Chingchingching (Feat. DeVita),Don Malik,6jKbZh8WfA2dgkdZ6lPaI8,0.18,0.68,0.556,0,0.314,0.0825,0.0416,140.166
Color (Feat. youra),GroovyRoom,1ruwBe8TgkNnlKUiwXTxWB,0.141,0.852,0.769,3.60E-06,0.0897,0.0718,0.671,113.017
Roommate,ZICO,70EzzdKkfORRFG1P5A2A0D,0.536,0.798,0.723,1.90E-06,0.113,0.116,0.234,102.96
"Flower Cafe (feat.Sam Ock, I.M)",JOOHONEY,6RQvFKIxNRVTLc1MEXNZ5W,0.583,0.68,0.832,0,0.311,0.126,0.711,93.958
gucci girl,nafla,5CDTCUl3TD36C5Ezhdfr3C,0.634,0.84,0.84,0,0.0929,0.2,0.71,89.978
Mannequin (Feat. Beenzino & SURAN),Primary,6HTMdjQSnAebsMYEKM1vy2,0.093,0.8,0.568,0,0.207,0.0893,0.767,83.935
Journey,Jazzyfact,0ecHDdv7sgeV7KNIUwwR4R,0.599,0.586,0.666,0,0.575,0.528,0.514,120.009
i (Feat. Jung Yup) (Prod. BOYCOLD),Leellamarz,6lANlfKORDVvUtn7TAODY3,0.252,0.759,0.624,0,0.112,0.032,0.268,133.976
I Get Lifted X Beenzino,PEEJAY,0bf460G9gK1oku2Hsla0SB,0.177,0.583,0.841,0,0.0952,0.139,0.701,92.121
"변하지 않아 (Feat. HAON, CHANGMO)",Rohann,02gmOrzbDgLmxo2gNlux6x,0.745,0.588,0.74,0,0.103,0.305,0.573,89.863
Girl in New York (jazz),BLOO,19IE0jlhDD1xpF4XWBTGN9,0.333,0.755,0.493,0.000669,0.0587,0.0439,0.646,77.508
Blessin,NSW yoon,2zGPJuadZyPGeVILObLb0o,0.168,0.854,0.732,0,0.103,0.159,0.527,154.005
SOAP,Jung Jin Woo,1mI5Nfw6iStTmKyhnJVi6k,0.692,0.639,0.524,0.0908,0.0996,0.11,0.482,153.923
SS (Prod. by KHYO),Woo,7GltFE6DxuGvPH0mQ9Snlj,0.227,0.587,0.604,0.0188,0.137,0.308,0.382,90.31
INSTANT (feat. SUMIN),Park Kyung,3EhrOTY5Xlb0OOc8miuZGN,0.395,0.682,0.734,0,0.0684,0.0799,0.738,91.204
0&4,ONEWE,3cxyod10j12ByJjRoWAAUo,0.148,0.771,0.741,0,0.0995,0.139,0.751,89.963
I Know,Primary,1jDHmJvfcfjbOMXRFR98zf,0.166,0.624,0.675,0,0.218,0.256,0.727,96.895
been,nafla,2MDyIYGyysalcAUI6hObMn,0.179,0.781,0.732,0,0.112,0.233,0.468,90.02
Bloo Story,BLOO,2TkLBWRw5W05Sf1VdgJvTr,0.583,0.783,0.743,0,0.299,0.274,0.733,91.927
Piss On Me,2xxx,4GJy4M67insCFuAUhluOza,0.0733,0.832,0.446,4.18E-05,0.366,0.232,0.423,90.007
Good night night (Feat. pH-1),Don Malik,5u0aDrolL0ZOElpoeizsdE,0.352,0.767,0.709,0,0.158,0.501,0.572,90.994
Money Serenade (Feat. Wonstein & Kim Seung Min),Mommy Son,1rZAKzPkA1VfkakGSszBg7,0.168,0.853,0.774,0,0.0521,0.225,0.358,127.957
Bad,unofficialboyy,2T4rkceZUut5d5boEM1iEP,0.714,0.761,0.645,0.431,0.115,0.0457,0.231,140
"remember Remix (with Chin, Uneducated Kid, Paul Blanco)",Royal 44,51Je7qQ5Ee0LOyRwUWYlfX,0.317,0.821,0.565,0,0.0984,0.0426,0.388,113.07
To Myself,DPR LIVE,1PCkbjg2mFmrGAqdP8LB8F,0.153,0.772,0.836,0,0.767,0.186,0.708,119.974
Vision,QM,4N5Qqx1wYjmB0P5UbRr6SZ,0.197,0.563,0.74,0.0000155,0.33,0.476,0.875,172.982
"LALALA Remix (Feat. Jay Park, Paul Blanco)",Polodared,1Dd6lOJeKgJVeWSZQPtkVF,0.088,0.519,0.588,0,0.148,0.0914,0.352,111.305
Born Singer,BTS,1IthE5GNiRzFN5CVaCa445,0.0354,0.602,0.841,0,0.235,0.109,0.684,157.937
thirst,DPR LIVE,7kyupZQftQDUUxlATGGmOe,0.2,0.768,0.862,0,0.338,0.237,0.839,134.003
Acceptance Speech (Feat. B.I),Epik High,07jvrbj5MwSRSzzkwrDQ3l,0.175,0.808,0.711,0.00000116,0.306,0.207,0.692,94.998
Artist,ZICO,12GJcC8SdDYpkbHvFrgp1w,0.138,0.875,0.855,0,0.111,0.242,0.874,117.998
To Life,Jay Park,1hqukerMJf9N1qHo2sijii,0.174,0.599,0.798,0,0.156,0.137,0.591,133.544
Siren,HOMIES,4eFXETUyAguBzHZ1KkOAAZ,0.865,0.77,0.536,0,0.103,0.0804,0.642,140.015
독백,JOOHONEY,0T2p85Muye0ZvAiH2BRhab,0.217,0.623,0.6,0,0.0856,0.0605,0.736,95.248
Just Do It,GRAY,1RXMtaUUM2hyixi37Z7vA5,0.5,0.794,0.62,0,0.131,0.164,0.898,98.008
just dream it,DPR LIVE,0Iz4In7qPeiZXLvt6YhOwP,0.0856,0.427,0.642,0.0000186,0.192,0.212,0.153,73.973
last day,Royal 44,0ICkuRd0qNZDZY82kGhs89,0.305,0.716,0.588,0.0000177,0.242,0.0507,0.131,97.056
STAR,Jessi,64UJcOMUgdFnSyTmP2NdA0,0.249,0.507,0.709,0,0.0973,0.203,0.178,91.011
